step,track,model,dataset,Memory in Mb,Time in s,MAE,RMSE
276,Regression,FadingTargetMean,chickweights,0.0,0.15700883400131715,107.03260869565223,109.85347619390141
288,Regression,FadingTargetMean,chickweights,0.0,0.1638251250005851,109.39236111111117,112.6981434087438
300,Regression,FadingTargetMean,chickweights,0.0,0.17087470900150947,111.68000000000006,115.38607657194464
312,Regression,FadingTargetMean,chickweights,0.0,0.17771962500046357,113.58653846153854,117.82131462297977
324,Regression,FadingTargetMean,chickweights,0.0,0.1844368750025751,115.41666666666674,119.97521606205095
336,Regression,FadingTargetMean,chickweights,0.0,0.191527542003314,118.37797619047628,123.86894235825373
348,Regression,FadingTargetMean,chickweights,0.0,0.1983842920017196,121.23275862068975,127.39702851151289
360,Regression,FadingTargetMean,chickweights,0.0,0.20562725000127102,123.24722222222232,129.96021827210564
372,Regression,FadingTargetMean,chickweights,0.0,0.21239033400343033,124.93279569892482,131.8732794312669
384,Regression,FadingTargetMean,chickweights,0.0,0.21957016700253007,127.74218750000007,135.3779143268946
396,Regression,FadingTargetMean,chickweights,0.0,0.22636033400340239,130.6212121212122,138.88769898480192
408,Regression,FadingTargetMean,chickweights,0.0,0.23325287500119884,132.50735294117655,141.12818363348367
420,Regression,FadingTargetMean,chickweights,0.0,0.24035166700195987,134.69523809523815,143.82971081902977
432,Regression,FadingTargetMean,chickweights,0.0,0.24705537500267383,137.78703703703712,147.77057730995887
444,Regression,FadingTargetMean,chickweights,0.0,0.2540033340010268,140.71621621621628,151.3926045773727
456,Regression,FadingTargetMean,chickweights,0.0,0.26068845900226734,142.46052631578954,153.3835634735993
468,Regression,FadingTargetMean,chickweights,0.0,0.26779191700188676,144.91239316239322,156.49894868711087
480,Regression,FadingTargetMean,chickweights,0.0,0.27494708400263335,147.60625000000002,159.72334806366504
492,Regression,FadingTargetMean,chickweights,0.0,0.28200691700112657,150.62398373983743,163.53966352146955
504,Regression,FadingTargetMean,chickweights,0.0,0.2892547090013977,151.92857142857144,164.87223287929112
516,Regression,FadingTargetMean,chickweights,0.0,0.2961100840002473,153.98643410852713,167.18159022011713
528,Regression,FadingTargetMean,chickweights,0.0,0.3033389170013834,156.83901515151516,170.67344883245215
540,Regression,FadingTargetMean,chickweights,0.0,0.3106592090007325,159.27222222222227,173.52770618784436
552,Regression,FadingTargetMean,chickweights,0.0,0.31785366700205486,160.60869565217396,174.92594706481302
564,Regression,FadingTargetMean,chickweights,0.0,0.3252407920008409,162.7464539007093,177.46059896325488
576,Regression,FadingTargetMean,chickweights,0.0,0.33225216700157034,165.3177083333334,180.4598822376382
21,Regression,FadingTargetMean,trumpapproval,0.0,0.012904415998491459,37.308171904761906,37.30817318021328
42,Regression,FadingTargetMean,trumpapproval,0.0,0.026293625000107568,37.297177857142856,37.29718027952589
63,Regression,FadingTargetMean,trumpapproval,0.0,0.039485416000388796,37.2934280952381,37.29343011243067
84,Regression,FadingTargetMean,trumpapproval,0.0,0.052330291000544094,37.290449404761915,37.29045160178226
105,Regression,FadingTargetMean,trumpapproval,0.0,0.0652851249978994,37.28625580952381,37.28625851368338
126,Regression,FadingTargetMean,trumpapproval,0.0,0.07830820799790672,37.28349420634921,37.28349697394212
147,Regression,FadingTargetMean,trumpapproval,0.0,0.09189358299772721,37.281536258503394,37.28153894150128
168,Regression,FadingTargetMean,trumpapproval,0.0,0.10522299999865936,37.27973839285713,37.279741050323274
189,Regression,FadingTargetMean,trumpapproval,0.0,0.11847962499814457,37.278337830687825,37.27834040893332
210,Regression,FadingTargetMean,trumpapproval,0.0,0.13161120799850323,37.277421476190455,37.27742389930011
231,Regression,FadingTargetMean,trumpapproval,0.0,0.1451015409984393,37.27661376623376,37.276616056617094
252,Regression,FadingTargetMean,trumpapproval,0.0,0.1583977079972101,37.275937063492066,37.27593923061476
273,Regression,FadingTargetMean,trumpapproval,0.0,0.1719316249982512,37.275368315018326,37.27537036753858
294,Regression,FadingTargetMean,trumpapproval,0.0,0.18512891600039438,37.2748361904762,37.27483814774716
315,Regression,FadingTargetMean,trumpapproval,0.0,0.19809470799737028,37.27441488888889,37.27441674902973
336,Regression,FadingTargetMean,trumpapproval,0.0,0.21238037500006612,37.27418035714286,37.27418212127434
357,Regression,FadingTargetMean,trumpapproval,0.0,0.22618995799712138,37.27473070028011,37.27473243930772
378,Regression,FadingTargetMean,trumpapproval,0.0,0.23950112499733223,37.27517637566138,37.275178081363244
399,Regression,FadingTargetMean,trumpapproval,0.0,0.2528992079969612,37.275681779448625,37.275683457032756
420,Regression,FadingTargetMean,trumpapproval,0.0,0.26609637499859673,37.27603533333334,37.27603697509147
441,Regression,FadingTargetMean,trumpapproval,0.0,0.27909983299832675,37.27661079365081,37.27661245632232
462,Regression,FadingTargetMean,trumpapproval,0.0,0.2927392499987036,37.27726140692642,37.27726312132894
483,Regression,FadingTargetMean,trumpapproval,0.0,0.3062152079983207,37.27780532091099,37.277807057348916
504,Regression,FadingTargetMean,trumpapproval,0.0,0.31935812499796157,37.278287896825425,37.278289641809636
525,Regression,FadingTargetMean,trumpapproval,0.0,0.3330385829976876,37.278562780952406,37.27856448044813
546,Regression,FadingTargetMean,trumpapproval,0.0,0.3468125830004283,37.278905201465236,37.27890688175268
567,Regression,FadingTargetMean,trumpapproval,0.0,0.36032937499840045,37.27897477954147,37.2789764194524
588,Regression,FadingTargetMean,trumpapproval,0.0,0.37368549999882816,37.279275306122464,37.27927692670529
609,Regression,FadingTargetMean,trumpapproval,0.0,0.3870267909987888,37.27971233169131,37.279713981044665
630,Regression,FadingTargetMean,trumpapproval,0.0,0.40027333299804013,37.280086063492064,37.280087718119304
651,Regression,FadingTargetMean,trumpapproval,0.0,0.4141154579992872,37.280497665130575,37.28049933580823
672,Regression,FadingTargetMean,trumpapproval,0.0,0.42753295799775515,37.28078747023811,37.28078913029772
693,Regression,FadingTargetMean,trumpapproval,0.0,0.44046729099864024,37.28087191919195,37.28087353909786
714,Regression,FadingTargetMean,trumpapproval,0.0,0.454160540997691,37.28069110644261,37.28069270907296
735,Regression,FadingTargetMean,trumpapproval,0.0,0.4672587499990186,37.280939564625875,37.280941155830455
756,Regression,FadingTargetMean,trumpapproval,0.0,0.4804189579990634,37.28107814814816,37.28107970625262
777,Regression,FadingTargetMean,trumpapproval,0.0,0.49331845800043084,37.28131310167311,37.28131465009112
798,Regression,FadingTargetMean,trumpapproval,0.0,0.5062487079994753,37.281464899749395,37.281466423017335
819,Regression,FadingTargetMean,trumpapproval,0.0,0.519396499999857,37.28164832722834,37.28164983406238
840,Regression,FadingTargetMean,trumpapproval,0.0,0.5332126249995781,37.28181297619049,37.28181446467589
861,Regression,FadingTargetMean,trumpapproval,0.0,0.5464411659995676,37.28209144018582,37.282092933953436
882,Regression,FadingTargetMean,trumpapproval,0.0,0.55964183299875,37.282356643990916,37.282358140855465
903,Regression,FadingTargetMean,trumpapproval,0.0,0.5730682909997995,37.28258270210409,37.28258419542024
924,Regression,FadingTargetMean,trumpapproval,0.0,0.5865002499995171,37.282641277056264,37.28264273840971
945,Regression,FadingTargetMean,trumpapproval,0.0,0.5995507909974549,37.282811111111094,37.2828125643779
966,Regression,FadingTargetMean,trumpapproval,0.0,0.6126378329972795,37.282887236024855,37.28288866351813
987,Regression,FadingTargetMean,trumpapproval,0.0,0.626405374998285,37.28293194528875,37.282933343652495
12,Regression,[baseline] Mean predictor,chickweights,0.0,0.0023768749997543637,0.0,0.0
24,Regression,[baseline] Mean predictor,chickweights,0.0,0.0044406249980966095,0.0,0.0
36,Regression,[baseline] Mean predictor,chickweights,0.0,0.006427583000913728,0.0,0.0
48,Regression,[baseline] Mean predictor,chickweights,0.0,0.008485791000566678,0.0,0.0
60,Regression,[baseline] Mean predictor,chickweights,0.0,0.01038433299981989,0.0,0.0
72,Regression,[baseline] Mean predictor,chickweights,0.0,0.01224999999976717,0.0,0.0
84,Regression,[baseline] Mean predictor,chickweights,0.0,0.014155665998259792,0.0,0.0
96,Regression,[baseline] Mean predictor,chickweights,0.0,0.016262916000414407,0.0,0.0
108,Regression,[baseline] Mean predictor,chickweights,0.0,0.018297499998880085,0.0,0.0
120,Regression,[baseline] Mean predictor,chickweights,0.0,0.020378790999529883,0.0,0.0
132,Regression,[baseline] Mean predictor,chickweights,0.0,0.02240075000008801,0.0,0.0
144,Regression,[baseline] Mean predictor,chickweights,0.0,0.02463533300033305,0.0,0.0
156,Regression,[baseline] Mean predictor,chickweights,0.0,0.02662024999881396,0.0,0.0
168,Regression,[baseline] Mean predictor,chickweights,0.0,0.028645499998674495,0.0,0.0
180,Regression,[baseline] Mean predictor,chickweights,0.0,0.030640375000075437,0.0,0.0
192,Regression,[baseline] Mean predictor,chickweights,0.0,0.032655415998306125,0.0,0.0
204,Regression,[baseline] Mean predictor,chickweights,0.0,0.03468549999888637,0.0,0.0
216,Regression,[baseline] Mean predictor,chickweights,0.0,0.03673799999887706,0.0,0.0
228,Regression,[baseline] Mean predictor,chickweights,0.0,0.03894537499945727,0.0,0.0
240,Regression,[baseline] Mean predictor,chickweights,0.0,0.041028457999345846,0.0,0.0
252,Regression,[baseline] Mean predictor,chickweights,0.0,0.04301741599920206,0.0,0.0
264,Regression,[baseline] Mean predictor,chickweights,0.0,0.04502929099908215,0.0,0.0
276,Regression,[baseline] Mean predictor,chickweights,0.0,0.04714754100132268,0.0,0.0
288,Regression,[baseline] Mean predictor,chickweights,0.0,0.04932504099997459,0.0,0.0
300,Regression,[baseline] Mean predictor,chickweights,0.0,0.05142241599969566,0.0,0.0
312,Regression,[baseline] Mean predictor,chickweights,0.0,0.053557708000880666,0.0,0.0
324,Regression,[baseline] Mean predictor,chickweights,0.0,0.05572458299866412,0.0,0.0
336,Regression,[baseline] Mean predictor,chickweights,0.0,0.057914290999178775,0.0,0.0
348,Regression,[baseline] Mean predictor,chickweights,0.0,0.060078375001467066,0.0,0.0
360,Regression,[baseline] Mean predictor,chickweights,0.0,0.06234183299966389,0.0,0.0
372,Regression,[baseline] Mean predictor,chickweights,0.0,0.06458362500052317,0.0,0.0
384,Regression,[baseline] Mean predictor,chickweights,0.0,0.06676349999906961,0.0,0.0
396,Regression,[baseline] Mean predictor,chickweights,0.0,0.06897174999903655,0.0,0.0
408,Regression,[baseline] Mean predictor,chickweights,0.0,0.07149004099846934,0.0,0.0
420,Regression,[baseline] Mean predictor,chickweights,0.0,0.0737193329987349,0.0,0.0
432,Regression,[baseline] Mean predictor,chickweights,0.0,0.0759446250012843,0.0,0.0
444,Regression,[baseline] Mean predictor,chickweights,0.0,0.07818074999886448,0.0,0.0
456,Regression,[baseline] Mean predictor,chickweights,0.0,0.08045691599909333,0.0,0.0
468,Regression,[baseline] Mean predictor,chickweights,0.0,0.08268491600028938,0.0,0.0
480,Regression,[baseline] Mean predictor,chickweights,0.0,0.08496941599878483,0.0,0.0
492,Regression,[baseline] Mean predictor,chickweights,0.0,0.08726479100005236,0.0,0.0
504,Regression,[baseline] Mean predictor,chickweights,0.0,0.08958050000001094,0.0,0.0
516,Regression,[baseline] Mean predictor,chickweights,0.0,0.0917970830014383,0.0,0.0
528,Regression,[baseline] Mean predictor,chickweights,0.0,0.0939250829978846,0.0,0.0
540,Regression,[baseline] Mean predictor,chickweights,0.0,0.09611841600053594,0.0,0.0
552,Regression,[baseline] Mean predictor,chickweights,0.0,0.09841099999903236,0.0,0.0
564,Regression,[baseline] Mean predictor,chickweights,0.0,0.10079583300102968,0.0,0.0
576,Regression,[baseline] Mean predictor,chickweights,0.0,0.10307245800140663,0.0,0.0
21,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.004804500000318512,0.0,0.0
42,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.00937237499965704,0.0,0.0
63,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.014541833999828668,0.0,0.0
84,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.01876908399935928,0.0,0.0
105,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.023064959001203533,0.0,0.0
126,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.027797709000878967,0.0,0.0
147,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.03255995899962727,0.0,0.0
168,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.037178541999310255,0.0,0.0
189,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.04177949999939301,0.0,0.0
210,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.04687800000101561,0.0,0.0
231,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.05146704200160457,0.0,0.0
252,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.0560481249995064,0.0,0.0
273,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.06068750000122236,0.0,0.0
294,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.0656472090013267,0.0,0.0
315,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.0700352500025474,0.0,0.0
336,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.07466579200263368,0.0,0.0
357,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.07958741699985694,0.0,0.0
378,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.08426904199950513,0.0,0.0
399,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.08891837500050315,0.0,0.0
420,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.09384087500075111,0.0,0.0
441,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.09869170900128665,0.0,0.0
462,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.10359220900136279,0.0,0.0
483,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.10849637499995879,0.0,0.0
504,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.11387666700102272,0.0,0.0
525,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.11870579199967324,0.0,0.0
546,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.12354704199970001,0.0,0.0
567,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.12904741700185696,0.0,0.0
588,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.13402562500050408,0.0,0.0
609,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.13902354200035916,0.0,0.0
630,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.1443505000024743,0.0,0.0
651,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.1497357500011276,0.0,0.0
672,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.15491320900036953,0.0,0.0
693,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.160073499999271,0.0,0.0
714,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.16510183400168899,0.0,0.0
735,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.17020687500189524,0.0,0.0
756,Regression,[baseline] Mean predictor,trumpapproval,0.0,0.17523550000260002,0.0,0.0
