step,track,model,dataset,Memory in Mb,Time in s,Accuracy
10608,Multiclass classification,LeveragingBagging,keystroke,0.0,22.135324167000363,0.03770739064856712
11016,Multiclass classification,LeveragingBagging,keystroke,0.0,23.514880457998515,0.03631082062454612
11424,Multiclass classification,LeveragingBagging,keystroke,0.0,24.86371549999967,0.0350140056022409
11832,Multiclass classification,LeveragingBagging,keystroke,0.0,26.24254799999835,0.03380662609871535
12240,Multiclass classification,LeveragingBagging,keystroke,0.0,27.658824207999714,0.032679738562091505
12648,Multiclass classification,LeveragingBagging,keystroke,0.0,29.10912862499754,0.031625553447185324
13056,Multiclass classification,LeveragingBagging,keystroke,0.0,30.598240749997785,0.030637254901960783
13464,Multiclass classification,LeveragingBagging,keystroke,0.0,32.16313900000023,0.029708853238265002
13872,Multiclass classification,LeveragingBagging,keystroke,0.0,33.77356654200048,0.02883506343713956
14280,Multiclass classification,LeveragingBagging,keystroke,0.0,35.36631129200032,0.028011204481792718
14688,Multiclass classification,LeveragingBagging,keystroke,0.0,37.00312475000101,0.027233115468409588
15096,Multiclass classification,LeveragingBagging,keystroke,0.0,38.67882995800028,0.026497085320614733
15504,Multiclass classification,LeveragingBagging,keystroke,0.0,40.38197045799825,0.025799793601651185
15912,Multiclass classification,LeveragingBagging,keystroke,0.0,42.178033457999845,0.02513826043237808
16320,Multiclass classification,LeveragingBagging,keystroke,0.0,43.951359791997675,0.024509803921568627
16728,Multiclass classification,LeveragingBagging,keystroke,0.0,45.83959470799891,0.02391200382592061
17136,Multiclass classification,LeveragingBagging,keystroke,0.0,47.78513491699778,0.02334267040149393
17544,Multiclass classification,LeveragingBagging,keystroke,0.0,49.67445854199832,0.022799817601459188
17952,Multiclass classification,LeveragingBagging,keystroke,0.0,51.588861042000644,0.022281639928698752
18360,Multiclass classification,LeveragingBagging,keystroke,0.0,53.54229962499812,0.02178649237472767
18768,Multiclass classification,LeveragingBagging,keystroke,0.0,55.512185042000056,0.021312872975277068
19176,Multiclass classification,LeveragingBagging,keystroke,0.0,57.57716020799853,0.020859407592824362
19584,Multiclass classification,LeveragingBagging,keystroke,0.0,59.62557208299768,0.02042483660130719
19992,Multiclass classification,LeveragingBagging,keystroke,0.0,61.70268508300069,0.020008003201280513
20400,Multiclass classification,LeveragingBagging,keystroke,0.0,63.80394154199894,0.0196078431372549
47,Multiclass classification,MajorityClass,imagesegments,0.0,0.03828974999851198,0.10638297872340426
94,Multiclass classification,MajorityClass,imagesegments,0.0,0.07579570799862267,0.13829787234042554
141,Multiclass classification,MajorityClass,imagesegments,0.0,0.11477449999802047,0.1702127659574468
188,Multiclass classification,MajorityClass,imagesegments,0.0,0.15310129199860967,0.14361702127659576
235,Multiclass classification,MajorityClass,imagesegments,0.0,0.19256312499783235,0.14893617021276595
282,Multiclass classification,MajorityClass,imagesegments,0.0,0.23277274999782094,0.13120567375886524
329,Multiclass classification,MajorityClass,imagesegments,0.0,0.27250741699754144,0.1337386018237082
376,Multiclass classification,MajorityClass,imagesegments,0.0,0.31314066699997056,0.13297872340425532
423,Multiclass classification,MajorityClass,imagesegments,0.0,0.3542544999982056,0.13947990543735225
470,Multiclass classification,MajorityClass,imagesegments,0.0,0.3962262919994828,0.14042553191489363
517,Multiclass classification,MajorityClass,imagesegments,0.0,0.43811816699962947,0.1450676982591876
564,Multiclass classification,MajorityClass,imagesegments,0.0,0.48023804200056475,0.13829787234042554
611,Multiclass classification,MajorityClass,imagesegments,0.0,0.5228521669996553,0.13911620294599017
658,Multiclass classification,MajorityClass,imagesegments,0.0,0.5663894579993212,0.14285714285714285
705,Multiclass classification,MajorityClass,imagesegments,0.0,0.6096153750004305,0.14468085106382977
752,Multiclass classification,MajorityClass,imagesegments,0.0,0.6529033749975497,0.14893617021276595
799,Multiclass classification,MajorityClass,imagesegments,0.0,0.6964866249982151,0.14518147684605756
846,Multiclass classification,MajorityClass,imagesegments,0.0,0.7414267919994018,0.13947990543735225
893,Multiclass classification,MajorityClass,imagesegments,0.0,0.7864457079995191,0.13773796192609183
940,Multiclass classification,MajorityClass,imagesegments,0.0,0.8318419579991314,0.1372340425531915
987,Multiclass classification,MajorityClass,imagesegments,0.0,0.8777251249994151,0.13779128672745694
1034,Multiclass classification,MajorityClass,imagesegments,0.0,0.9245598329980567,0.13829787234042554
1081,Multiclass classification,MajorityClass,imagesegments,0.0,0.971845416999713,0.13598519888991675
1128,Multiclass classification,MajorityClass,imagesegments,0.0,1.0189187500000116,0.1347517730496454
1175,Multiclass classification,MajorityClass,imagesegments,0.0,1.0671619579989056,0.1302127659574468
1222,Multiclass classification,MajorityClass,imagesegments,0.0,1.1152692920004483,0.13666121112929625
1269,Multiclass classification,MajorityClass,imagesegments,0.0,1.1637603749986738,0.136327817178881
1316,Multiclass classification,MajorityClass,imagesegments,0.0,1.2125594169992837,0.13905775075987842
1363,Multiclass classification,MajorityClass,imagesegments,0.0,1.2618223749996105,0.1408657373440939
1410,Multiclass classification,MajorityClass,imagesegments,0.0,1.311288582997804,0.14042553191489363
1457,Multiclass classification,MajorityClass,imagesegments,0.0,1.3617638750001788,0.14207275223061083
1504,Multiclass classification,MajorityClass,imagesegments,0.0,1.4122943750007835,0.14295212765957446
1551,Multiclass classification,MajorityClass,imagesegments,0.0,1.4643014169996604,0.14313346228239845
1598,Multiclass classification,MajorityClass,imagesegments,0.0,1.5163991669978714,0.14267834793491865
1645,Multiclass classification,MajorityClass,imagesegments,0.0,1.5689370000000054,0.1452887537993921
1692,Multiclass classification,MajorityClass,imagesegments,0.0,1.6231240419983806,0.14420803782505912
1739,Multiclass classification,MajorityClass,imagesegments,0.0,1.6760843749980268,0.14491086831512365
1786,Multiclass classification,MajorityClass,imagesegments,0.0,1.7302614170002926,0.1455767077267637
1833,Multiclass classification,MajorityClass,imagesegments,0.0,1.7831733749990235,0.14457174031642117
1880,Multiclass classification,MajorityClass,imagesegments,0.0,1.839018541999394,0.14574468085106382
1927,Multiclass classification,MajorityClass,imagesegments,0.0,1.8934656669989636,0.14478463933575506
1974,Multiclass classification,MajorityClass,imagesegments,0.0,1.9481903329979104,0.14285714285714285
2021,Multiclass classification,MajorityClass,imagesegments,0.0,2.0036698330004583,0.14448292924294903
2068,Multiclass classification,MajorityClass,imagesegments,0.0,2.059008416999859,0.1450676982591876
2115,Multiclass classification,MajorityClass,imagesegments,0.0,2.1150883749978675,0.14468085106382977
2162,Multiclass classification,MajorityClass,imagesegments,0.0,2.1715220829973987,0.1461609620721554
2209,Multiclass classification,MajorityClass,imagesegments,0.0,2.228726249999454,0.14576731552738795
2256,Multiclass classification,MajorityClass,imagesegments,0.0,2.2857320420007454,0.14361702127659576
2303,Multiclass classification,MajorityClass,imagesegments,0.0,2.3437670829989656,0.14242292661745548
408,Multiclass classification,MajorityClass,keystroke,0.0,0.403398416001437,0.9803921568627451
816,Multiclass classification,MajorityClass,keystroke,0.0,0.8395363330018881,0.49019607843137253
1224,Multiclass classification,MajorityClass,keystroke,0.0,1.3107127910006966,0.32679738562091504
1632,Multiclass classification,MajorityClass,keystroke,0.0,1.8157093330009957,0.24509803921568626
2040,Multiclass classification,MajorityClass,keystroke,0.0,2.3923894580002525,0.19607843137254902
2448,Multiclass classification,MajorityClass,keystroke,0.0,2.9644934160023695,0.16339869281045752
2856,Multiclass classification,MajorityClass,keystroke,0.0,3.5707482079997135,0.1400560224089636
3264,Multiclass classification,MajorityClass,keystroke,0.0,4.226967082999181,0.12254901960784313
3672,Multiclass classification,MajorityClass,keystroke,0.0,4.943216874999052,0.10893246187363835
4080,Multiclass classification,MajorityClass,keystroke,0.0,5.653916125000251,0.09803921568627451
4488,Multiclass classification,MajorityClass,keystroke,0.0,6.3992776250015595,0.08912655971479501
4896,Multiclass classification,MajorityClass,keystroke,0.0,7.182400000001508,0.08169934640522876
5304,Multiclass classification,MajorityClass,keystroke,0.0,7.998631375001423,0.07541478129713423
5712,Multiclass classification,MajorityClass,keystroke,0.0,8.84483904100125,0.0700280112044818
6120,Multiclass classification,MajorityClass,keystroke,0.0,9.76233108300221,0.06535947712418301
6528,Multiclass classification,MajorityClass,keystroke,0.0,10.678275333000784,0.061274509803921566
6936,Multiclass classification,MajorityClass,keystroke,0.0,11.63214762500138,0.05767012687427912
7344,Multiclass classification,MajorityClass,keystroke,0.0,12.612337791000755,0.054466230936819175
7752,Multiclass classification,MajorityClass,keystroke,0.0,13.621056791002047,0.05159958720330237
8160,Multiclass classification,MajorityClass,keystroke,0.0,14.67490133300089,0.049019607843137254
8568,Multiclass classification,MajorityClass,keystroke,0.0,15.806547291002062,0.04668534080298786
8976,Multiclass classification,MajorityClass,keystroke,0.0,16.92955174999952,0.044563279857397504
9384,Multiclass classification,MajorityClass,keystroke,0.0,18.08225079100157,0.042625745950554135
9792,Multiclass classification,MajorityClass,keystroke,0.0,19.275753416000953,0.04084967320261438
10200,Multiclass classification,MajorityClass,keystroke,0.0,20.56607612500011,0.0392156862745098
10608,Multiclass classification,MajorityClass,keystroke,0.0,21.863602500001434,0.03770739064856712
11016,Multiclass classification,MajorityClass,keystroke,0.0,23.16033191600218,0.03631082062454612
11424,Multiclass classification,MajorityClass,keystroke,0.0,24.492279958001745,0.0350140056022409
11832,Multiclass classification,MajorityClass,keystroke,0.0,25.86248487500052,0.03380662609871535
12240,Multiclass classification,MajorityClass,keystroke,0.0,27.316977291000512,0.032679738562091505
12648,Multiclass classification,MajorityClass,keystroke,0.0,28.74827712499973,0.031625553447185324
13056,Multiclass classification,MajorityClass,keystroke,0.0,30.222379416001786,0.030637254901960783
13464,Multiclass classification,MajorityClass,keystroke,0.0,31.734461957999883,0.029708853238265002
13872,Multiclass classification,MajorityClass,keystroke,0.0,33.27917024999988,0.02883506343713956
14280,Multiclass classification,MajorityClass,keystroke,0.0,34.86091033300181,0.028011204481792718
14688,Multiclass classification,MajorityClass,keystroke,0.0,36.562038083000516,0.027233115468409588
15096,Multiclass classification,MajorityClass,keystroke,0.0,38.211484957999346,0.026497085320614733
15504,Multiclass classification,MajorityClass,keystroke,0.0,39.89348845800123,0.025799793601651185
15912,Multiclass classification,MajorityClass,keystroke,0.0,41.61718804100019,0.02513826043237808
16320,Multiclass classification,MajorityClass,keystroke,0.0,43.41587837499901,0.024509803921568627
16728,Multiclass classification,MajorityClass,keystroke,0.0,45.212847666000016,0.02391200382592061
17136,Multiclass classification,MajorityClass,keystroke,0.0,47.03689745800148,0.02334267040149393
17544,Multiclass classification,MajorityClass,keystroke,0.0,48.89677225000196,0.022799817601459188
17952,Multiclass classification,MajorityClass,keystroke,0.0,50.794984541000304,0.022281639928698752
18360,Multiclass classification,MajorityClass,keystroke,0.0,52.844820207999874,0.02178649237472767
18768,Multiclass classification,MajorityClass,keystroke,0.0,54.84849100000065,0.021312872975277068
19176,Multiclass classification,MajorityClass,keystroke,0.0,56.85110441600045,0.020859407592824362
19584,Multiclass classification,MajorityClass,keystroke,0.0,58.891198790999624,0.02042483660130719
19992,Multiclass classification,MajorityClass,keystroke,0.0,60.97313404099987,0.020008003201280513
20400,Multiclass classification,MajorityClass,keystroke,0.0,63.078953750002256,0.0196078431372549
47,Multiclass classification,NaiveBayes,imagesegments,0.0,0.038394749997678446,0.10638297872340426
94,Multiclass classification,NaiveBayes,imagesegments,0.0,0.07634095899993554,0.13829787234042554
141,Multiclass classification,NaiveBayes,imagesegments,0.0,0.11475104199780617,0.1702127659574468
188,Multiclass classification,NaiveBayes,imagesegments,0.0,0.1531722500003525,0.14361702127659576
235,Multiclass classification,NaiveBayes,imagesegments,0.0,0.19238916699760011,0.14893617021276595
282,Multiclass classification,NaiveBayes,imagesegments,0.0,0.23165308399984497,0.13120567375886524
329,Multiclass classification,NaiveBayes,imagesegments,0.0,0.27172054199763807,0.1337386018237082
376,Multiclass classification,NaiveBayes,imagesegments,0.0,0.31192504199862015,0.13297872340425532
423,Multiclass classification,NaiveBayes,imagesegments,0.0,0.3526143339986447,0.13947990543735225
470,Multiclass classification,NaiveBayes,imagesegments,0.0,0.39415166699836846,0.14042553191489363
517,Multiclass classification,NaiveBayes,imagesegments,0.0,0.4355307500009076,0.1450676982591876
564,Multiclass classification,NaiveBayes,imagesegments,0.0,0.47808920899842633,0.13829787234042554
611,Multiclass classification,NaiveBayes,imagesegments,0.0,0.5202769589996024,0.13911620294599017
658,Multiclass classification,NaiveBayes,imagesegments,0.0,0.562948916998721,0.14285714285714285
705,Multiclass classification,NaiveBayes,imagesegments,0.0,0.6426048339999397,0.14468085106382977
752,Multiclass classification,NaiveBayes,imagesegments,0.0,0.6860125839993998,0.14893617021276595
799,Multiclass classification,NaiveBayes,imagesegments,0.0,0.7296414999982517,0.14518147684605756
846,Multiclass classification,NaiveBayes,imagesegments,0.0,0.773882292000053,0.13947990543735225
893,Multiclass classification,NaiveBayes,imagesegments,0.0,0.8184437089985295,0.13773796192609183
940,Multiclass classification,NaiveBayes,imagesegments,0.0,0.8634642500001064,0.1372340425531915
987,Multiclass classification,NaiveBayes,imagesegments,0.0,0.9091655419979361,0.13779128672745694
1034,Multiclass classification,NaiveBayes,imagesegments,0.0,0.9550494169998274,0.13829787234042554
1081,Multiclass classification,NaiveBayes,imagesegments,0.0,1.0018641249989741,0.13598519888991675
1128,Multiclass classification,NaiveBayes,imagesegments,0.0,1.0479108750005253,0.1347517730496454
1175,Multiclass classification,NaiveBayes,imagesegments,0.0,1.0954676250003104,0.1302127659574468
1222,Multiclass classification,NaiveBayes,imagesegments,0.0,1.1441110419982579,0.13666121112929625
1269,Multiclass classification,NaiveBayes,imagesegments,0.0,1.1928363749975688,0.136327817178881
