step,track,model,dataset,MAE,RMSE,R2,Memory in Mb,Time in s
11,Regression,Aggregated Mondrian Forest,ChickWeights,1.0878895070954884,1.3778002085324723,-1.2599207317049026,0.21121501922607422,0.003398
22,Regression,Aggregated Mondrian Forest,ChickWeights,1.15171477394762,1.5218208011368886,-1.3974856828423898,0.39865779876708984,0.013736
33,Regression,Aggregated Mondrian Forest,ChickWeights,1.2596040860169628,1.630698561429495,-0.8214033882315572,0.5861005783081055,0.034113
44,Regression,Aggregated Mondrian Forest,ChickWeights,1.1470025325021567,1.5136945038262,-0.7860708992998826,0.7734899520874023,0.064888
55,Regression,Aggregated Mondrian Forest,ChickWeights,1.7448650745312246,2.8901942810902064,-0.6023944619968462,0.9608259201049805,0.117907
66,Regression,Aggregated Mondrian Forest,ChickWeights,1.9741736434582027,3.1122799656868354,0.1967701507194095,1.147974967956543,0.190331
77,Regression,Aggregated Mondrian Forest,ChickWeights,2.3465039451978784,3.868783481489585,0.16539043694478717,1.3351507186889648,0.28261400000000003
88,Regression,Aggregated Mondrian Forest,ChickWeights,2.3152944739841907,3.751470845606434,0.286453015670338,1.5222997665405273,0.40240200000000004
99,Regression,Aggregated Mondrian Forest,ChickWeights,2.4851266884813286,3.8753788781661265,0.3615628965518305,1.7095556259155273,0.549817
110,Regression,Aggregated Mondrian Forest,ChickWeights,2.679180085056696,4.098463178184459,0.5005082908479199,1.8966779708862305,0.720974
121,Regression,Aggregated Mondrian Forest,ChickWeights,2.993112128155013,4.501608187312601,0.5353065115430311,2.0839338302612305,0.926771
132,Regression,Aggregated Mondrian Forest,ChickWeights,3.049130101089184,4.474860576824222,0.624267329970883,2.271243095397949,1.17214
143,Regression,Aggregated Mondrian Forest,ChickWeights,3.129389359320645,4.535626207267123,0.6870855629914132,2.4584455490112305,1.453126
154,Regression,Aggregated Mondrian Forest,ChickWeights,3.2350921629171503,4.614317779917637,0.7245583098520811,2.6456212997436523,1.768624
165,Regression,Aggregated Mondrian Forest,ChickWeights,3.615407192454655,5.434402308521257,0.6928112980835472,2.832797050476074,2.13308
176,Regression,Aggregated Mondrian Forest,ChickWeights,3.842899644735678,5.8926781106586255,0.7087106044563829,3.0199460983276367,2.546847
187,Regression,Aggregated Mondrian Forest,ChickWeights,3.939333513046091,5.936527515565436,0.7578865873655871,3.207228660583496,3.0114520000000002
198,Regression,Aggregated Mondrian Forest,ChickWeights,4.1526220464224926,6.160116941975886,0.7926170753106898,3.394404411315918,3.529434
209,Regression,Aggregated Mondrian Forest,ChickWeights,4.486090256229248,6.857164593682279,0.7881489392686998,3.5816335678100586,4.097802
220,Regression,Aggregated Mondrian Forest,ChickWeights,5.095083445923365,8.268326900050806,0.7303274183124314,3.768862724304199,4.725301
231,Regression,Aggregated Mondrian Forest,ChickWeights,5.345901760482457,8.651953805757511,0.7474084291359289,3.956118583679199,5.417354
242,Regression,Aggregated Mondrian Forest,ChickWeights,5.775936882313693,9.234098241635358,0.7685060952534608,4.1433210372924805,6.16829
253,Regression,Aggregated Mondrian Forest,ChickWeights,6.050411841877211,9.480574702158652,0.7880472652798773,4.330443382263184,6.97694
264,Regression,Aggregated Mondrian Forest,ChickWeights,6.7396819662512994,10.861908099063555,0.7457953067175733,4.518073081970215,7.861206
275,Regression,Aggregated Mondrian Forest,ChickWeights,7.418933110619537,12.596893007879746,0.699156722346497,4.705275535583496,8.802696000000001
286,Regression,Aggregated Mondrian Forest,ChickWeights,7.830180870941,13.02165358749325,0.7215679622698357,4.8925580978393555,9.811392000000001
297,Regression,Aggregated Mondrian Forest,ChickWeights,8.059624975297776,13.201631143135529,0.7517949935656911,5.079733848571777,10.880821000000001
308,Regression,Aggregated Mondrian Forest,ChickWeights,8.517266870602596,14.029786197157003,0.750336177123377,5.266909599304199,12.015759000000001
319,Regression,Aggregated Mondrian Forest,ChickWeights,9.872910663629112,17.67011178426297,0.6406578335650022,5.454165458679199,13.217690000000001
330,Regression,Aggregated Mondrian Forest,ChickWeights,10.355957081475973,18.251720539867826,0.671924837978655,5.641448020935059,14.488370000000002
341,Regression,Aggregated Mondrian Forest,ChickWeights,10.779061369126929,18.644503325392748,0.6934349036095702,5.828677177429199,15.830132
352,Regression,Aggregated Mondrian Forest,ChickWeights,10.97013178962945,18.690294927177735,0.7199342471488321,6.01590633392334,17.244395
363,Regression,Aggregated Mondrian Forest,ChickWeights,11.836385670325258,20.411474322578705,0.6756306209292051,6.203108787536621,18.737713
374,Regression,Aggregated Mondrian Forest,ChickWeights,12.650208752532226,22.152599191433616,0.6487731216482631,6.390337944030762,20.330856
385,Regression,Aggregated Mondrian Forest,ChickWeights,13.26433375884341,22.74111870549559,0.672536034672935,6.577380180358887,22.002401
396,Regression,Aggregated Mondrian Forest,ChickWeights,13.285084454056173,22.62858691877232,0.6976709876564118,6.76450252532959,23.754410999999998
407,Regression,Aggregated Mondrian Forest,ChickWeights,14.297859574888522,24.603705237609702,0.6677818184200794,6.951704978942871,25.590548999999996
418,Regression,Aggregated Mondrian Forest,ChickWeights,15.277775247208368,26.91758918665374,0.6267299649165277,7.139067649841309,27.512285999999996
429,Regression,Aggregated Mondrian Forest,ChickWeights,16.148002577856595,27.91235298687263,0.643353503146777,7.326376914978027,29.520043999999995
440,Regression,Aggregated Mondrian Forest,ChickWeights,16.450833155107055,28.053185003016473,0.6652347923635655,7.513445854187012,31.616558999999995
451,Regression,Aggregated Mondrian Forest,ChickWeights,16.938736394119786,28.680885446607185,0.6649461832952053,7.7005414962768555,33.80505899999999
462,Regression,Aggregated Mondrian Forest,ChickWeights,18.465286457846624,32.222162406640614,0.6027938253530374,7.887824058532715,36.08819199999999
473,Regression,Aggregated Mondrian Forest,ChickWeights,19.368786292726078,33.403615991184594,0.6231055060350865,8.075079917907715,38.468495999999995
484,Regression,Aggregated Mondrian Forest,ChickWeights,19.88015130963188,33.764210229402664,0.6360141173956066,8.262228965759277,40.947199
495,Regression,Aggregated Mondrian Forest,ChickWeights,20.57744796303998,34.830627929035586,0.6356250399764956,8.449297904968262,43.527916999999995
506,Regression,Aggregated Mondrian Forest,ChickWeights,21.43571571603741,36.40788480688662,0.6134430891768862,8.636446952819824,46.211434999999994
517,Regression,Aggregated Mondrian Forest,ChickWeights,22.34914238062968,37.807266067412606,0.6066317565796657,8.823809623718262,49.00257799999999
528,Regression,Aggregated Mondrian Forest,ChickWeights,23.191315994328228,38.81894260965106,0.6271697641288401,9.010878562927246,51.90119899999999
539,Regression,Aggregated Mondrian Forest,ChickWeights,23.34075784343543,38.827434948624926,0.6423969913213963,9.198187828063965,54.909167999999994
550,Regression,Aggregated Mondrian Forest,ChickWeights,24.125457325549842,39.99965605849559,0.6321733437483394,9.385310173034668,58.028437
561,Regression,Aggregated Mondrian Forest,ChickWeights,24.859407485948264,40.9180834433101,0.6319179521646502,9.572672843933105,61.263071
572,Regression,Aggregated Mondrian Forest,ChickWeights,25.582967433016186,41.65667948828452,0.6471310448579161,9.75971508026123,64.614249
578,Regression,Aggregated Mondrian Forest,ChickWeights,25.674172622955844,41.71227980537356,0.65479005999511,9.861796379089355,68.081393
20,Regression,Aggregated Mondrian Forest,TrumpApproval,0.38127899900663437,0.4856864156914124,0.4734504440676397,0.4209890365600586,0.008768
40,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3903932807396207,0.4802129236445582,0.908098150441852,0.8189611434936523,0.031826
60,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3553562094560649,0.44754485397583466,0.8908737885344612,1.2157888412475586,0.074746
80,Regression,Aggregated Mondrian Forest,TrumpApproval,0.37850782280668976,0.48181042919820394,0.8725877843301283,1.613215446472168,0.14262200000000003
100,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3456451525369771,0.45047631187257403,0.9301027529077078,2.0101804733276367,0.23923600000000003
120,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3369671927041528,0.4421642502671299,0.9427860880043346,2.408419609069824,0.368667
140,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3170957614007029,0.42172730009164255,0.9461011323760549,2.8038930892944336,0.536382
160,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3307037984070857,0.4315519243898653,0.9502341257934384,3.199801445007324,0.745484
180,Regression,Aggregated Mondrian Forest,TrumpApproval,0.32391175568062514,0.4198186275021798,0.9586532343987925,3.5955724716186523,1.00146
200,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3216990324082377,0.4152317221827294,0.959406710806771,3.9914541244506836,1.308982
220,Regression,Aggregated Mondrian Forest,TrumpApproval,0.31954266191014236,0.40981538467826617,0.9573113010689299,4.389533042907715,1.671261
240,Regression,Aggregated Mondrian Forest,TrumpApproval,0.32058338930030683,0.40973424053171104,0.9569909127297425,4.786742210388184,2.095009
260,Regression,Aggregated Mondrian Forest,TrumpApproval,0.30963502752669864,0.3977121378847216,0.958918388812615,5.184107780456543,2.585232
280,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3021514917324106,0.38814569807877647,0.9590118642619369,5.5799055099487305,3.145258
300,Regression,Aggregated Mondrian Forest,TrumpApproval,0.302378432925199,0.38793022611752936,0.9597410141114792,5.974757194519043,3.779601
320,Regression,Aggregated Mondrian Forest,TrumpApproval,0.30426355112773323,0.38808206022274244,0.9577019017103428,6.3691205978393555,4.492938
340,Regression,Aggregated Mondrian Forest,TrumpApproval,0.30611168054734034,0.391104192749731,0.9546026616524738,6.763293266296387,5.290636999999999
360,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3092553456162419,0.39535170942611675,0.9532980843409116,7.1587934494018555,6.178355999999999
380,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3076082401740039,0.39602056260851237,0.9515479192781826,7.554186820983887,7.158248999999999
400,Regression,Aggregated Mondrian Forest,TrumpApproval,0.3014609513967445,0.3890658925747077,0.951945723428325,7.949145317077637,8.231836
420,Regression,Aggregated Mondrian Forest,TrumpApproval,0.29711382936926317,0.3834166944817816,0.9518088379060109,8.344782829284668,9.406609
440,Regression,Aggregated Mondrian Forest,TrumpApproval,0.29823263394549426,0.3845174635941775,0.952475485177767,8.739714622497559,10.682838
460,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2946274143925286,0.38012238021570716,0.9560358463571957,9.13483715057373,12.065611
480,Regression,Aggregated Mondrian Forest,TrumpApproval,0.29339680191338824,0.3767220961039539,0.9578595845961764,9.529475212097168,13.562686000000001
500,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2879691623817681,0.37098658104945786,0.9600287871527097,9.923972129821777,15.179721
520,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2858512762877924,0.36803361403114826,0.9606162857565064,10.319853782653809,16.920547
540,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28337361966731006,0.3643610952909248,0.9615619008486129,10.715926170349121,18.787813
560,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28829960115327347,0.3724151060029248,0.9588932716362207,11.111018180847168,20.788857
580,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28931551719826604,0.37295833877986023,0.957758997678865,11.507308006286621,22.927097
600,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28804453093670845,0.3714720231862385,0.9585805866298193,11.903922080993652,25.211002
620,Regression,Aggregated Mondrian Forest,TrumpApproval,0.285913070387579,0.3694806072400069,0.9596689430521099,12.29996395111084,27.645559
640,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2840899599351511,0.36696425721615267,0.9609793991220156,12.693839073181152,30.273007
660,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2804371592513609,0.3629082548929102,0.9621252180674722,13.090777397155762,33.059434
680,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2832721366095781,0.36464822523085283,0.9611623224331389,13.486468315124512,36.005218000000006
700,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28537572628090535,0.3664704272728199,0.959741096022156,13.884547233581543,39.114987000000006
720,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2846995678315971,0.3663721647933076,0.9588788359612517,14.280810356140137,42.38896400000001
740,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28438969208914106,0.36562346066591106,0.9590812376103318,14.677096366882324,45.827557000000006
760,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2812524955317089,0.36227858565351356,0.9593969665626949,15.073657035827637,49.44048500000001
780,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2784736419799919,0.35904953945649953,0.9599459478528628,15.470839500427246,53.23508900000001
800,Regression,Aggregated Mondrian Forest,TrumpApproval,0.28122680710979,0.3614117991183927,0.9590552347518728,15.868674278259277,57.21241800000001
820,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2798414038154103,0.35991057058708614,0.9589530251045719,16.26425838470459,61.376270000000005
840,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2792299366421054,0.358810295818463,0.9588293518961978,16.66160488128662,65.732366
860,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2757234931419036,0.35572944295397174,0.9596100235239657,17.058436393737793,70.285138
880,Regression,Aggregated Mondrian Forest,TrumpApproval,0.27250879183678145,0.3526976163964828,0.9604999212537026,17.455565452575684,75.070538
900,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2707423985398595,0.35053221584455113,0.9608236269181287,17.851256370544434,80.071153
920,Regression,Aggregated Mondrian Forest,TrumpApproval,0.27149682778681117,0.35071953709177356,0.960138783514385,18.247084617614746,85.286898
940,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2704179121014184,0.350599255928843,0.9598313134304426,18.64462184906006,90.72052699999999
960,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2707082259086565,0.3516525290937312,0.9591696518431827,19.040583610534668,96.375464
980,Regression,Aggregated Mondrian Forest,TrumpApproval,0.2709225398475326,0.3517696828828596,0.9583487676398438,19.44010066986084,102.25147299999999
1000,Regression,Aggregated Mondrian Forest,TrumpApproval,0.26869541998932756,0.349579763566054,0.9581740736545136,19.83671474456787,108.352735
1001,Regression,Aggregated Mondrian Forest,TrumpApproval,0.268533139095725,0.34942113435685235,0.9581842100200093,19.857504844665527,114.676232
11,Regression,Adaptive Model Rules,ChickWeights,4.664574314574316,12.707974531760701,-206.87879383707747,0.019240379333496094,0.000777
22,Regression,Adaptive Model Rules,ChickWeights,2.767694704637076,9.018587183866769,-85.14025986830408,0.020804405212402344,0.002329
33,Regression,Adaptive Model Rules,ChickWeights,2.3093367298127023,7.420500566500976,-37.24267181629702,0.02597332000732422,0.004713
44,Regression,Adaptive Model Rules,ChickWeights,1.8923639683488078,6.441521936619904,-31.668094594906044,0.027060508728027344,0.007991999999999999
