step,track,model,dataset,Accuracy,MicroF1,MacroF1,Memory in Mb,Time in s
1748,Multiclass classification,ADWIN Bagging,imagesegments,0.7750429307384087,0.7750429307384087,0.7677424040514299,4.115055084228516,9711.919357000002
1794,Multiclass classification,ADWIN Bagging,imagesegments,0.7763524818739542,0.7763524818739542,0.7677176136548693,4.114982604980469,10075.165448000003
1840,Multiclass classification,ADWIN Bagging,imagesegments,0.7775965198477434,0.7775965198477434,0.7691578918725354,4.114589691162109,10440.894957000004
1886,Multiclass classification,ADWIN Bagging,imagesegments,0.7761273209549071,0.7761273209549071,0.7681560201617946,4.114551544189453,10809.699858000004
1932,Multiclass classification,ADWIN Bagging,imagesegments,0.7762817193164163,0.7762817193164163,0.7674170460709655,4.1144866943359375,11181.145317000004
1978,Multiclass classification,ADWIN Bagging,imagesegments,0.7769347496206374,0.7769347496206374,0.7672843880004774,4.114322662353516,11554.595993000004
2024,Multiclass classification,ADWIN Bagging,imagesegments,0.7790410281759763,0.7790410281759763,0.7681802739952505,4.114276885986328,11930.535814000004
2070,Multiclass classification,ADWIN Bagging,imagesegments,0.778153697438376,0.7781536974383759,0.767530439166732,4.1142730712890625,12309.670007000004
2116,Multiclass classification,ADWIN Bagging,imagesegments,0.7787234042553192,0.778723404255319,0.7673415220519754,4.114250183105469,12692.204284000005
2162,Multiclass classification,ADWIN Bagging,imagesegments,0.7797316057380842,0.7797316057380842,0.7679341969633587,4.114322662353516,13078.420665000005
2208,Multiclass classification,ADWIN Bagging,imagesegments,0.7816039873130947,0.7816039873130947,0.7687944234581563,4.11431884765625,13468.925998000004
2254,Multiclass classification,ADWIN Bagging,imagesegments,0.7785175321793165,0.7785175321793165,0.7657018899401807,4.114292144775391,13861.962284000005
2300,Multiclass classification,ADWIN Bagging,imagesegments,0.7777294475859069,0.7777294475859068,0.7649119672933203,4.114376068115234,14258.104255000006
2310,Multiclass classification,ADWIN Bagging,imagesegments,0.7778258986574275,0.7778258986574276,0.765010539660814,4.114398956298828,14654.957451000006
408,Multiclass classification,ADWIN Bagging,keystroke,0.9828009828009828,0.9828009828009828,0.6067632850241546,2.1006946563720703,42.511871
816,Multiclass classification,ADWIN Bagging,keystroke,0.943558282208589,0.943558282208589,0.7669956277713079,3.0477514266967773,134.396439
1224,Multiclass classification,ADWIN Bagging,keystroke,0.8912510220768601,0.8912510220768601,0.8617021305177773,3.9917869567871094,293.707544
1632,Multiclass classification,ADWIN Bagging,keystroke,0.9031269160024524,0.9031269160024524,0.8868998230762758,4.943726539611816,532.714222
2040,Multiclass classification,ADWIN Bagging,keystroke,0.898970083374203,0.898970083374203,0.888705938214812,5.993124008178711,849.6240539999999
2448,Multiclass classification,ADWIN Bagging,keystroke,0.8598283612586841,0.8598283612586841,0.8569666636755086,6.3709516525268555,1239.0500579999998
2856,Multiclass classification,ADWIN Bagging,keystroke,0.8669001751313485,0.8669001751313484,0.8547854134985731,7.31817626953125,1696.3927569999998
3264,Multiclass classification,ADWIN Bagging,keystroke,0.8581060373889059,0.8581060373889059,0.8327540420876277,8.264050483703613,2237.539342
3672,Multiclass classification,ADWIN Bagging,keystroke,0.8490874421138654,0.8490874421138654,0.8463961237855365,8.925600051879883,2864.246761
4080,Multiclass classification,ADWIN Bagging,keystroke,0.8421181662172101,0.84211816621721,0.8299816031455577,10.073935508728027,3564.7903539999998
4488,Multiclass classification,ADWIN Bagging,keystroke,0.8301760641854246,0.8301760641854244,0.8400819204125556,11.043743133544922,4347.680753
4896,Multiclass classification,ADWIN Bagging,keystroke,0.8314606741573034,0.8314606741573034,0.8387821748480374,8.861031532287598,5194.478126
5304,Multiclass classification,ADWIN Bagging,keystroke,0.8333019045823119,0.8333019045823119,0.8299513887279445,9.714536666870117,6103.127783
5712,Multiclass classification,ADWIN Bagging,keystroke,0.8255997198389073,0.8255997198389075,0.831498100235552,10.512063980102539,7086.868546
6120,Multiclass classification,ADWIN Bagging,keystroke,0.8241542735741134,0.8241542735741134,0.813971923025991,11.553740501403809,8141.934037999999
6528,Multiclass classification,ADWIN Bagging,keystroke,0.8043511567335683,0.8043511567335683,0.8048077550156275,12.29672622680664,9282.704211
6936,Multiclass classification,ADWIN Bagging,keystroke,0.8002883922134102,0.8002883922134101,0.8062362865697691,11.725075721740723,10517.836834
7344,Multiclass classification,ADWIN Bagging,keystroke,0.8093422306959008,0.8093422306959008,0.813125473572493,9.431745529174805,11832.830935
7752,Multiclass classification,ADWIN Bagging,keystroke,0.8157657076506257,0.8157657076506257,0.8184378776785014,10.537569999694824,13222.948374
8160,Multiclass classification,ADWIN Bagging,keystroke,0.8199534256649099,0.81995342566491,0.8213128379144455,11.362808227539062,14692.276448999999
8568,Multiclass classification,ADWIN Bagging,keystroke,0.8247928096183028,0.8247928096183028,0.8275146627418537,12.670727729797363,16262.128048999999
8976,Multiclass classification,ADWIN Bagging,keystroke,0.8295264623955432,0.8295264623955433,0.8318915513040455,13.830888748168945,17928.995855999998
9384,Multiclass classification,ADWIN Bagging,keystroke,0.8319300863263348,0.8319300863263348,0.8336463894938194,14.73844051361084,19676.499071
9792,Multiclass classification,ADWIN Bagging,keystroke,0.8342355224185476,0.8342355224185476,0.8362542817352725,16.018009185791016,21499.010674999998
10200,Multiclass classification,ADWIN Bagging,keystroke,0.8343955289734287,0.8343955289734286,0.8338867444963642,17.24826145172119,23393.398393999996
10608,Multiclass classification,ADWIN Bagging,keystroke,0.8258697086829452,0.8258697086829452,0.8232988872986158,18.480825424194336,25369.235400999998
11016,Multiclass classification,ADWIN Bagging,keystroke,0.825692237857467,0.825692237857467,0.8272298965486081,17.050097465515137,27414.810009999997
11424,Multiclass classification,ADWIN Bagging,keystroke,0.8263153287227524,0.8263153287227524,0.8251000136898327,18.094505310058594,29534.955724999996
11832,Multiclass classification,ADWIN Bagging,keystroke,0.8257966359563857,0.8257966359563859,0.8251092059206939,19.1869478225708,31729.742184999996
12240,Multiclass classification,ADWIN Bagging,keystroke,0.8289892965111528,0.8289892965111528,0.8300645161883341,17.212549209594727,33986.937081
12648,Multiclass classification,ADWIN Bagging,keystroke,0.8324503834901558,0.8324503834901558,0.8328446288662703,17.087286949157715,36301.770641999996
13056,Multiclass classification,ADWIN Bagging,keystroke,0.8295672156261968,0.8295672156261968,0.8279815503081919,18.281612396240234,38672.675521
13464,Multiclass classification,ADWIN Bagging,keystroke,0.828121518235163,0.828121518235163,0.8279872572314478,18.756417274475098,41103.699915
13872,Multiclass classification,ADWIN Bagging,keystroke,0.8300771393554899,0.8300771393554899,0.8300312724960405,19.934049606323242,43595.863651
14280,Multiclass classification,ADWIN Bagging,keystroke,0.8329714966034036,0.8329714966034036,0.833065390033764,21.168307304382324,46136.839001
14688,Multiclass classification,ADWIN Bagging,keystroke,0.8360454823994008,0.8360454823994008,0.8362319050195898,22.11724853515625,48721.892265
15096,Multiclass classification,ADWIN Bagging,keystroke,0.8391520370983769,0.8391520370983769,0.8393677597260805,22.68432331085205,51362.527134
15504,Multiclass classification,ADWIN Bagging,keystroke,0.8400309617493389,0.8400309617493388,0.8398031059873,23.80210304260254,54061.966101000005
15912,Multiclass classification,ADWIN Bagging,keystroke,0.8335114072025642,0.8335114072025642,0.8310693286634668,25.058226585388184,56823.744193000006
16320,Multiclass classification,ADWIN Bagging,keystroke,0.8283595808566702,0.8283595808566702,0.8267210147657852,26.056072235107422,59646.648715
16728,Multiclass classification,ADWIN Bagging,keystroke,0.826747175225683,0.8267471752256829,0.8259678903415489,27.240517616271973,62532.974671
17136,Multiclass classification,ADWIN Bagging,keystroke,0.821943390720747,0.821943390720747,0.8202405231953954,28.670209884643555,65489.014641
17544,Multiclass classification,ADWIN Bagging,keystroke,0.8182180926865417,0.8182180926865417,0.8170173651382092,29.736598014831543,68511.799216
17952,Multiclass classification,ADWIN Bagging,keystroke,0.81878446883182,0.81878446883182,0.8179349229322327,30.873977661132812,71596.153945
18360,Multiclass classification,ADWIN Bagging,keystroke,0.821123154855929,0.821123154855929,0.8204502524156657,32.01343250274658,74739.796286
18768,Multiclass classification,ADWIN Bagging,keystroke,0.8235200085256035,0.8235200085256035,0.8229965581236837,33.151010513305664,77945.119867
19176,Multiclass classification,ADWIN Bagging,keystroke,0.819973924380704,0.819973924380704,0.8189812465563674,34.289252281188965,81217.650099
19584,Multiclass classification,ADWIN Bagging,keystroke,0.821733135883164,0.821733135883164,0.8211010404575376,35.30807876586914,84542.206573
19992,Multiclass classification,ADWIN Bagging,keystroke,0.8188684908208694,0.8188684908208694,0.8180458262517715,36.56772708892822,87921.048797
20400,Multiclass classification,ADWIN Bagging,keystroke,0.816559635276239,0.816559635276239,0.8159075588016685,37.84853935241699,91356.52761599999
11,Multiclass classification,ADWIN Bagging,music,0.0,0.0,0.0,12.143953323364258,352.302181
22,Multiclass classification,ADWIN Bagging,music,0.0,0.0,0.0,21.12782573699951,910.888626
33,Multiclass classification,ADWIN Bagging,music,0.0625,0.0625,0.04375,27.512943267822266,1599.0811330000001
44,Multiclass classification,ADWIN Bagging,music,0.06976744186046512,0.06976744186046512,0.036487638533674344,29.990373611450195,2340.248032
55,Multiclass classification,ADWIN Bagging,music,0.12962962962962962,0.12962962962962962,0.06025143503921092,31.52841854095459,3116.940389
66,Multiclass classification,ADWIN Bagging,music,0.12307692307692308,0.12307692307692308,0.05631736684368263,35.034268379211426,3951.634451
77,Multiclass classification,ADWIN Bagging,music,0.13157894736842105,0.13157894736842105,0.04997605740927459,39.19868469238281,4852.986164
88,Multiclass classification,ADWIN Bagging,music,0.14942528735632185,0.14942528735632185,0.05887672750685014,40.52484130859375,5783.829890999999
99,Multiclass classification,ADWIN Bagging,music,0.1836734693877551,0.18367346938775508,0.06781399428458251,42.50320053100586,6752.815838999999
110,Multiclass classification,ADWIN Bagging,music,0.1926605504587156,0.1926605504587156,0.06996384321965717,42.505855560302734,7728.828829999999
121,Multiclass classification,ADWIN Bagging,music,0.20833333333333334,0.20833333333333334,0.07158961103863654,44.37558841705322,8737.823177999999
132,Multiclass classification,ADWIN Bagging,music,0.22900763358778625,0.22900763358778625,0.07231237964933618,46.023261070251465,9774.902433
143,Multiclass classification,ADWIN Bagging,music,0.23943661971830985,0.23943661971830985,0.07528592724551084,46.02723217010498,10820.738910999999
154,Multiclass classification,ADWIN Bagging,music,0.24183006535947713,0.24183006535947713,0.07310376316060233,46.469916343688965,11881.543054999998
165,Multiclass classification,ADWIN Bagging,music,0.24390243902439024,0.24390243902439024,0.07208289606606577,47.459853172302246,12965.232528999999
176,Multiclass classification,ADWIN Bagging,music,0.24571428571428572,0.24571428571428572,0.07651171861149524,47.459532737731934,14058.156266999998
187,Multiclass classification,ADWIN Bagging,music,0.24193548387096775,0.24193548387096775,0.07479142703780385,47.4616117477417,15158.576658999998
198,Multiclass classification,ADWIN Bagging,music,0.22842639593908629,0.22842639593908629,0.07080808207810495,47.46349620819092,16266.264682999998
209,Multiclass classification,ADWIN Bagging,music,0.22596153846153846,0.22596153846153846,0.07003811833584725,48.234877586364746,17392.824841999998
220,Multiclass classification,ADWIN Bagging,music,0.2237442922374429,0.2237442922374429,0.06848420299507256,48.23729991912842,18530.194653
231,Multiclass classification,ADWIN Bagging,music,0.2217391304347826,0.2217391304347826,0.06745073228340027,48.7864408493042,19685.396921
242,Multiclass classification,ADWIN Bagging,music,0.22821576763485477,0.22821576763485474,0.07845240039906816,48.78657817840576,20851.213168
253,Multiclass classification,ADWIN Bagging,music,0.23015873015873015,0.23015873015873015,0.08006947576612872,49.00809383392334,22028.953579999998
264,Multiclass classification,ADWIN Bagging,music,0.23193916349809887,0.23193916349809887,0.07743683511830964,50.98243427276611,23240.730668999997
275,Multiclass classification,ADWIN Bagging,music,0.23357664233576642,0.23357664233576642,0.08030712714573558,50.98453998565674,24463.218861999998
286,Multiclass classification,ADWIN Bagging,music,0.23859649122807017,0.23859649122807017,0.08093889614004557,51.752835273742676,25703.816769999998
297,Multiclass classification,ADWIN Bagging,music,0.24324324324324326,0.24324324324324326,0.08328368431123408,52.96039009094238,26971.455891999998
308,Multiclass classification,ADWIN Bagging,music,0.247557003257329,0.247557003257329,0.08781040477994298,53.405263900756836,28258.749731999997
319,Multiclass classification,ADWIN Bagging,music,0.2578616352201258,0.2578616352201258,0.09408326503493682,53.40729331970215,29557.788918999995
330,Multiclass classification,ADWIN Bagging,music,0.24924012158054712,0.24924012158054712,0.08967241174013882,53.40738487243652,30865.620420999996
341,Multiclass classification,ADWIN Bagging,music,0.24411764705882352,0.24411764705882352,0.08874243172896783,53.40912055969238,32183.229248999996
352,Multiclass classification,ADWIN Bagging,music,0.23931623931623933,0.23931623931623933,0.08578023911204688,53.40921974182129,33511.35359399999
363,Multiclass classification,ADWIN Bagging,music,0.23480662983425415,0.23480662983425415,0.0840107009257889,53.6296329498291,34855.97794399999
374,Multiclass classification,ADWIN Bagging,music,0.23324396782841822,0.23324396782841822,0.08807251598307253,53.85200309753418,36215.15744899999
385,Multiclass classification,ADWIN Bagging,music,0.234375,0.234375,0.08726713115348389,55.0577917098999,37601.93948799999
396,Multiclass classification,ADWIN Bagging,music,0.23544303797468355,0.23544303797468355,0.08671282758833952,55.05868434906006,39000.50842199999
