step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
1378,Binary classification,OnlineAdwinBagging,bananas,0,0.2134292500013543,106,0.5674891146589259,0.019736842
1484,Binary classification,OnlineAdwinBagging,bananas,0,0.2304522919985174,106,0.5673854447439353,0.018348624
1590,Binary classification,OnlineAdwinBagging,bananas,0,0.2473717920001945,106,0.5672955974842767,0.017142857
1696,Binary classification,OnlineAdwinBagging,bananas,0,0.2662151250005991,106,0.5678066037735849,0.016107383
1802,Binary classification,OnlineAdwinBagging,bananas,0,0.2833921249984996,106,0.5638179800221975,0.015037594
1908,Binary classification,OnlineAdwinBagging,bananas,0,0.3658105840004282,106,0.559748428,0.014084507
2014,Binary classification,OnlineAdwinBagging,bananas,0,0.3835222919988155,106,0.554617676,0.01320132
2120,Binary classification,OnlineAdwinBagging,bananas,0,0.4023899999992864,106,0.5504716981132075,0.012435233
2226,Binary classification,OnlineAdwinBagging,bananas,0,0.4201276669991785,106,0.550763702,0.011857708
2332,Binary classification,OnlineAdwinBagging,bananas,0,0.4376297919989156,106,0.5501715265866209,0.011310085
2438,Binary classification,OnlineAdwinBagging,bananas,0,0.459350084,106,0.5512715340442986,0.01084991
2544,Binary classification,OnlineAdwinBagging,bananas,0,0.4785410840013355,106,0.5483490566037735,0.010335917
2650,Binary classification,OnlineAdwinBagging,bananas,0,0.4977374999980384,106,0.5464150943396227,0.009884679
2756,Binary classification,OnlineAdwinBagging,bananas,0,0.5175824590005504,106,0.5468069666182874,0.009516257
2862,Binary classification,OnlineAdwinBagging,bananas,0,0.5354010419978295,106,0.5485674353598882,0.009202454
2968,Binary classification,OnlineAdwinBagging,bananas,0,0.5527427499982878,106,0.5502021563342318,0.008908686
3074,Binary classification,OnlineAdwinBagging,bananas,0,0.5725762500005658,106,0.5484710474951203,0.008571429
3180,Binary classification,OnlineAdwinBagging,bananas,0,0.5905688339989865,106,0.5506289308176101,0.00832755
3286,Binary classification,OnlineAdwinBagging,bananas,0,0.6091038339982333,106,0.5514303104077907,0.00807537
3392,Binary classification,OnlineAdwinBagging,bananas,0,0.6291875839997374,106,0.5495283018867925,0.007792208
3498,Binary classification,OnlineAdwinBagging,bananas,0,0.6473019590011972,106,0.5511720983419096,0.007585335
3604,Binary classification,OnlineAdwinBagging,bananas,0,0.6660059999994701,106,0.55327414,0.007398274
3710,Binary classification,OnlineAdwinBagging,bananas,0,0.6840752919997612,106,0.5520215633423181,0.007168459
3816,Binary classification,OnlineAdwinBagging,bananas,0,0.7045685419980146,106,0.5513626834381551,0.006960557
3922,Binary classification,OnlineAdwinBagging,bananas,0,0.7229758339999535,106,0.5522692503824579,0.00678733
4028,Binary classification,OnlineAdwinBagging,bananas,0,0.7412326249977923,106,0.5526315789473685,0.006615215
4134,Binary classification,OnlineAdwinBagging,bananas,0,0.7613517499994487,106,0.5527334300919207,0.006448146
4240,Binary classification,OnlineAdwinBagging,bananas,0,0.8455179589982436,106,0.5521226415094339,0.006279435
4346,Binary classification,OnlineAdwinBagging,bananas,0,0.864293209,106,0.5524620340543028,0.006131834
4452,Binary classification,OnlineAdwinBagging,bananas,0,0.8847967090005113,106,0.5527852650494159,0.005991013
4558,Binary classification,OnlineAdwinBagging,bananas,0,0.9031742500010296,106,0.550680123,0.005825243
4664,Binary classification,OnlineAdwinBagging,bananas,0,0.9214410839995252,106,0.5495283018867925,0.005679129
4770,Binary classification,OnlineAdwinBagging,bananas,0,0.941948917,106,0.550314465,0.005563282
4876,Binary classification,OnlineAdwinBagging,bananas,0,0.960402584,106,0.551681706,0.005459509
4982,Binary classification,OnlineAdwinBagging,bananas,0,0.978892792,106,0.5507828181453231,0.005333333
5088,Binary classification,OnlineAdwinBagging,bananas,0,0.9994726250006352,106,0.5509040880503144,0.005224205
5194,Binary classification,OnlineAdwinBagging,bananas,0,1.0180817920008849,106,0.5512129380053908,0.005121639
5300,Binary classification,OnlineAdwinBagging,bananas,0,1.0367937500013795,106,0.5511320754716981,0.005018821
907,Binary classification,OnlineAdwinBagging,elec2,0,0.1994338330005121,907,0.5049614112458655,0.089249493
1814,Binary classification,OnlineAdwinBagging,elec2,0,0.345158458,907,0.5931642778390298,0.056265985
2721,Binary classification,OnlineAdwinBagging,elec2,0,0.5561189159998321,907,0.59169423,0.038095238
3628,Binary classification,OnlineAdwinBagging,elec2,0,0.701714875,907,0.5920617420066152,0.028871391
4535,Binary classification,OnlineAdwinBagging,elec2,0,0.841474125,907,0.6028665931642778,0.023848238
5442,Binary classification,OnlineAdwinBagging,elec2,0,1.0572622079998837,907,0.603638368,0.019990913
6349,Binary classification,OnlineAdwinBagging,elec2,0,1.1949492499988992,907,0.6005670184280989,0.017054264
7256,Binary classification,OnlineAdwinBagging,elec2,0,1.3446478330006355,907,0.5996416758544653,0.014920312
8163,Binary classification,OnlineAdwinBagging,elec2,0,1.5553583330001857,907,0.5832414553472988,0.012768427
9070,Binary classification,OnlineAdwinBagging,elec2,0,1.737830333000602,907,0.5744211686879823,0.011270492
9977,Binary classification,OnlineAdwinBagging,elec2,0,2.056137374998798,907,0.566202265,0.010064044
10884,Binary classification,OnlineAdwinBagging,elec2,0,2.205717958000605,907,0.5608232267548695,0.009121061
11791,Binary classification,OnlineAdwinBagging,elec2,0,2.359873624998727,907,0.5602578237638877,0.008414611
12698,Binary classification,OnlineAdwinBagging,elec2,0,2.573426457998721,907,0.5597731926287605,0.007809727
13605,Binary classification,OnlineAdwinBagging,elec2,0,2.718806790999224,907,0.554649026,0.007209569
14512,Binary classification,OnlineAdwinBagging,elec2,0,2.9391599579976173,907,0.5529906284454245,0.0067371
15419,Binary classification,OnlineAdwinBagging,elec2,0,3.135984375,907,0.5548997989493482,0.006370349
16326,Binary classification,OnlineAdwinBagging,elec2,0,3.282078749998618,907,0.5564130834252113,0.006038979
17233,Binary classification,OnlineAdwinBagging,elec2,0,3.5017645829975663,907,0.5622932745314223,0.005799394
18140,Binary classification,OnlineAdwinBagging,elec2,0,3.651998499997717,907,0.5625137816979052,0.005513784
19047,Binary classification,OnlineAdwinBagging,elec2,0,3.8068816659979343,907,0.5660733973854151,0.005295463
19954,Binary classification,OnlineAdwinBagging,elec2,0,4.025968624999223,907,0.5621429287360931,0.005010819
20861,Binary classification,OnlineAdwinBagging,elec2,0,4.172105833000387,907,0.5616701021044054,0.004788855
21768,Binary classification,OnlineAdwinBagging,elec2,0,4.389563082997483,907,0.5679897096655642,0.00465707
22675,Binary classification,OnlineAdwinBagging,elec2,0,4.548582832998363,907,0.5704079382579934,0.004496679
23582,Binary classification,OnlineAdwinBagging,elec2,0,4.693441583000094,907,0.570731914,0.004327727
24489,Binary classification,OnlineAdwinBagging,elec2,0,4.902661915999488,907,0.5735228061578668,0.004195271
25396,Binary classification,OnlineAdwinBagging,elec2,0,5.052389000000403,907,0.5729248700582769,0.004040404
26303,Binary classification,OnlineAdwinBagging,elec2,0,5.294038083000487,907,0.57388891,0.003910416
27210,Binary classification,OnlineAdwinBagging,elec2,0,5.45749325,907,0.571848585,0.003762613
28117,Binary classification,OnlineAdwinBagging,elec2,0,5.737588040999981,907,0.5742433403279155,0.003662089
29024,Binary classification,OnlineAdwinBagging,elec2,0,5.969476457998098,907,0.5756959757442117,0.003560159
29931,Binary classification,OnlineAdwinBagging,elec2,0,6.127757708,907,0.5764257792923725,0.003458576
30838,Binary classification,OnlineAdwinBagging,elec2,0,6.286981957997341,907,0.5780854789545367,0.003370356
31745,Binary classification,OnlineAdwinBagging,elec2,0,6.5223321659977955,907,0.5778232792565758,0.003272349
32652,Binary classification,OnlineAdwinBagging,elec2,0,6.711738250000053,907,0.5771775082690187,0.003176895
33559,Binary classification,OnlineAdwinBagging,elec2,0,6.931866165999963,907,0.5771030126046665,0.003090756
34466,Binary classification,OnlineAdwinBagging,elec2,0,7.0973253329975705,907,0.5766552544536645,0.003006491
35373,Binary classification,OnlineAdwinBagging,elec2,0,7.257566541000415,907,0.5791422836626806,0.002946889
36280,Binary classification,OnlineAdwinBagging,elec2,0,7.491344291000132,907,0.5820837927232635,0.002893595
37187,Binary classification,OnlineAdwinBagging,elec2,0,7.653259165999771,907,0.5830801086401162,0.002829946
38094,Binary classification,OnlineAdwinBagging,elec2,0,7.886973374999798,907,0.5848427573896151,0.00277445
39001,Binary classification,OnlineAdwinBagging,elec2,0,8.040756541,907,0.5838055434476039,0.002703367
39908,Binary classification,OnlineAdwinBagging,elec2,0,8.199041500000021,907,0.5811867294777989,0.002625612
40815,Binary classification,OnlineAdwinBagging,elec2,0,8.415772833,907,0.578341296,0.002550133
41722,Binary classification,OnlineAdwinBagging,elec2,0,8.567155958000512,907,0.5757633862230958,0.002479711
42629,Binary classification,OnlineAdwinBagging,elec2,0,8.729751249997207,907,0.5748903328719885,0.002422107
43536,Binary classification,OnlineAdwinBagging,elec2,0,8.942830207997758,907,0.5748346196251378,0.002371456
44443,Binary classification,OnlineAdwinBagging,elec2,0,9.104569832998097,907,0.5757937132956821,0.002328412
25,Binary classification,OnlineAdwinBagging,phishing,0,0.003863458,25,0.48,0.6486486486486487
50,Binary classification,OnlineAdwinBagging,phishing,0,0.007291583,25,0.5,0.5098039215686274
75,Binary classification,OnlineAdwinBagging,phishing,0,0.0117445,25,0.4266666666666667,0.3768115942028985
100,Binary classification,OnlineAdwinBagging,phishing,0,0.015946208,25,0.44,0.3170731707317074
125,Binary classification,OnlineAdwinBagging,phishing,0,0.01891525,25,0.44,0.3636363636363636
150,Binary classification,OnlineAdwinBagging,phishing,0,0.022560208,25,0.4533333333333333,0.3787878787878788
175,Binary classification,OnlineAdwinBagging,phishing,0,0.026483417,25,0.4628571428571428,0.3472222222222222
200,Binary classification,OnlineAdwinBagging,phishing,0,0.030498542,25,0.47,0.3205128205128205
225,Binary classification,OnlineAdwinBagging,phishing,0,0.034598583,25,0.4933333333333333,0.3048780487804878
250,Binary classification,OnlineAdwinBagging,phishing,0,0.037517125,25,0.492,0.2824858757062147
275,Binary classification,OnlineAdwinBagging,phishing,0,0.041443958,25,0.5054545454545455,0.2688172043010753
300,Binary classification,OnlineAdwinBagging,phishing,0,0.045495083,25,0.52,0.2577319587628865
325,Binary classification,OnlineAdwinBagging,phishing,0,0.049883667,25,0.5323076923076923,0.2475247524752475
350,Binary classification,OnlineAdwinBagging,phishing,0,0.052720917,25,0.5428571428571428,0.2380952380952381
375,Binary classification,OnlineAdwinBagging,phishing,0,0.056697333,25,0.5493333333333333,0.228310502
400,Binary classification,OnlineAdwinBagging,phishing,0,0.061098375,25,0.555,0.2192982456140351
425,Binary classification,OnlineAdwinBagging,phishing,0,0.065105583,25,0.5670588235294117,0.2136752136752137
450,Binary classification,OnlineAdwinBagging,phishing,0,0.069489083,25,0.5733333333333334,0.2066115702479339
475,Binary classification,OnlineAdwinBagging,phishing,0,0.072392833,25,0.5663157894736842,0.1953125
500,Binary classification,OnlineAdwinBagging,phishing,0,0.076665042,25,0.56,0.1851851851851852
525,Binary classification,OnlineAdwinBagging,phishing,0,0.081000667,25,0.5695238095238095,0.1811594202898551
550,Binary classification,OnlineAdwinBagging,phishing,0,0.085290792,25,0.5672727272727273,0.1736111111111111
575,Binary classification,OnlineAdwinBagging,phishing,0,0.088206083,25,0.5704347826086956,0.1683501683501683
600,Binary classification,OnlineAdwinBagging,phishing,0,0.092926125,25,0.5783333333333334,0.165016502
625,Binary classification,OnlineAdwinBagging,phishing,0,0.097179625,25,0.5888,0.1628664495114006
650,Binary classification,OnlineAdwinBagging,phishing,0,0.1015340830017521,25,0.583076923,0.1557632398753894
675,Binary classification,OnlineAdwinBagging,phishing,0,0.1055769170015992,25,0.5748148148148148,0.1483679525222552
700,Binary classification,OnlineAdwinBagging,phishing,0,0.1089102080004522,25,0.58,0.1453488372093023
725,Binary classification,OnlineAdwinBagging,phishing,0,0.1131692080016364,25,0.5724137931034483,0.1388888888888889
750,Binary classification,OnlineAdwinBagging,phishing,0,0.1174432080006226,25,0.5706666666666667,0.1344086021505376
775,Binary classification,OnlineAdwinBagging,phishing,0,0.1222337080034776,25,0.5716129032258065,0.1308900523560209
800,Binary classification,OnlineAdwinBagging,phishing,0,0.1268148750023101,25,0.56625,0.1259445843828715
825,Binary classification,OnlineAdwinBagging,phishing,0,0.1296818330010865,25,0.5636363636363636,0.1219512195121951
850,Binary classification,OnlineAdwinBagging,phishing,0,0.13379175,25,0.5658823529411765,0.1193317422434367
875,Binary classification,OnlineAdwinBagging,phishing,0,0.1380433330014057,25,0.568,0.11682243
900,Binary classification,OnlineAdwinBagging,phishing,0,0.1423056670028017,25,0.57,0.114416476
925,Binary classification,OnlineAdwinBagging,phishing,0,0.1450690000019676,25,0.5664864864864865,0.1108647450110864
950,Binary classification,OnlineAdwinBagging,phishing,0,0.1493643330031773,25,0.5610526315789474,0.1070663811563169
975,Binary classification,OnlineAdwinBagging,phishing,0,0.1537837500000023,25,0.5620512820512821,0.1048218029350104
1000,Binary classification,OnlineAdwinBagging,phishing,0,0.1582600420006201,25,0.562,0.1024590163934426
1025,Binary classification,OnlineAdwinBagging,phishing,0,0.1630265420026262,25,0.5590243902439025,0.099601594
1050,Binary classification,OnlineAdwinBagging,phishing,0,0.1657634170005621,25,0.5571428571428572,0.097087379
1075,Binary classification,OnlineAdwinBagging,phishing,0,0.1700981250032782,25,0.5553488372093023,0.09469697
1100,Binary classification,OnlineAdwinBagging,phishing,0,0.1743571250008244,25,0.5545454545454546,0.092592593
1125,Binary classification,OnlineAdwinBagging,phishing,0,0.1792126250002184,25,0.5502222222222222,0.089928058
1150,Binary classification,OnlineAdwinBagging,phishing,0,0.1821057080014725,25,0.551304348,0.088339223
1175,Binary classification,OnlineAdwinBagging,phishing,0,0.1866602920017612,25,0.5523404255319149,0.086805556
1200,Binary classification,OnlineAdwinBagging,phishing,0,0.1911675830015156,25,0.5541666666666667,0.085470085
1225,Binary classification,OnlineAdwinBagging,phishing,0,0.1956171670026378,25,0.5542857142857143,0.083892617
1250,Binary classification,OnlineAdwinBagging,phishing,0,0.2000880420018802,25,0.5528,0.082101806
1904,Binary classification,OnlineAdwinBagging,smtp,0,0.3811287079988688,1904,1,0
3808,Binary classification,OnlineAdwinBagging,smtp,0,0.7169206659964402,1904,1,0
5712,Binary classification,OnlineAdwinBagging,smtp,0,1.104324332998658,1904,1,0
7616,Binary classification,OnlineAdwinBagging,smtp,0,1.4584706659989024,1904,1,0
9520,Binary classification,OnlineAdwinBagging,smtp,0,1.8152274579988443,1904,1,0
11424,Binary classification,OnlineAdwinBagging,smtp,0,2.223038541,1904,1,0
13328,Binary classification,OnlineAdwinBagging,smtp,0,2.6156523329991614,1904,1,0
15232,Binary classification,OnlineAdwinBagging,smtp,0,3.179699166,1904,0.9992778361344538,0
17136,Binary classification,OnlineAdwinBagging,smtp,0,3.538437207997049,1904,0.9992413632119514,0
19040,Binary classification,OnlineAdwinBagging,smtp,0,3.989167957999598,1904,0.9993172268907564,0
20944,Binary classification,OnlineAdwinBagging,smtp,0,4.379451165998034,1904,0.9993792971734148,0
22848,Binary classification,OnlineAdwinBagging,smtp,0,4.805536749998282,1904,0.9994310224089636,0
24752,Binary classification,OnlineAdwinBagging,smtp,0,5.180782499999623,1904,0.9994747899159664,0
26656,Binary classification,OnlineAdwinBagging,smtp,0,5.603368000000046,1904,0.9994747899159664,0
28560,Binary classification,OnlineAdwinBagging,smtp,0,5.982524375,1904,0.9995098039215686,0
30464,Binary classification,OnlineAdwinBagging,smtp,0,6.4009792909964744,1904,0.9995404411764706,0
32368,Binary classification,OnlineAdwinBagging,smtp,0,6.781728915997519,1904,0.9995674740484428,0
34272,Binary classification,OnlineAdwinBagging,smtp,0,7.210500790999504,1904,0.999591503,0
