step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1,MicroF1,MacroF1
96,Multiclass classification,ShrubsClassifier,music,1902.984375,0.009373875000164844,0,0.0,,0.0,0.0
108,Multiclass classification,ShrubsClassifier,music,1902.984375,0.01046837499961839,0,0.0,,0.0,0.0
120,Multiclass classification,ShrubsClassifier,music,1902.984375,0.011554542001249501,0,0.0,,0.0,0.0
132,Multiclass classification,ShrubsClassifier,music,1902.984375,0.012696916999630048,0,0.0,,0.0,0.0
144,Multiclass classification,ShrubsClassifier,music,1902.984375,0.013783750000584405,0,0.0,,0.0,0.0
156,Multiclass classification,ShrubsClassifier,music,1902.984375,0.014977417000409332,0,0.0,,0.0,0.0
168,Multiclass classification,ShrubsClassifier,music,1902.984375,0.016071834001195384,0,0.0,,0.0,0.0
180,Multiclass classification,ShrubsClassifier,music,1902.984375,0.017150167001091177,0,0.0,,0.0,0.0
192,Multiclass classification,ShrubsClassifier,music,1902.984375,0.018223125000076834,0,0.0,,0.0,0.0
204,Multiclass classification,ShrubsClassifier,music,1902.984375,0.019300916999782203,0,0.0,,0.0,0.0
216,Multiclass classification,ShrubsClassifier,music,1902.984375,0.020379417001095135,0,0.0,,0.0,0.0
228,Multiclass classification,ShrubsClassifier,music,1902.984375,0.02145958400069503,0,0.0,,0.0,0.0
240,Multiclass classification,ShrubsClassifier,music,1902.984375,0.022678084000290255,0,0.0,,0.0,0.0
252,Multiclass classification,ShrubsClassifier,music,1902.984375,0.023889750000307686,0,0.0,,0.0,0.0
264,Multiclass classification,ShrubsClassifier,music,1902.984375,0.025117625000348198,0,0.0,,0.0,0.0
276,Multiclass classification,ShrubsClassifier,music,1902.984375,0.026239083999826107,0,0.0,,0.0,0.0
288,Multiclass classification,ShrubsClassifier,music,1902.984375,0.027334833999702823,0,0.0,,0.0,0.0
300,Multiclass classification,ShrubsClassifier,music,1902.984375,0.028423916999599896,0,0.0,,0.0,0.0
312,Multiclass classification,ShrubsClassifier,music,1902.984375,0.029517334000047413,0,0.0,,0.0,0.0
324,Multiclass classification,ShrubsClassifier,music,1902.984375,0.03060587500112888,0,0.0,,0.0,0.0
336,Multiclass classification,ShrubsClassifier,music,1902.984375,0.03169083400098316,0,0.0,,0.0,0.0
348,Multiclass classification,ShrubsClassifier,music,1902.984375,0.032905375001064385,0,0.0,,0.0,0.0
360,Multiclass classification,ShrubsClassifier,music,1902.984375,0.03411158400012937,0,0.0,,0.0,0.0
372,Multiclass classification,ShrubsClassifier,music,1902.984375,0.0352172500006418,0,0.0,,0.0,0.0
384,Multiclass classification,ShrubsClassifier,music,1902.984375,0.03631862499969429,0,0.0,,0.0,0.0
396,Multiclass classification,ShrubsClassifier,music,1902.984375,0.03741841699957149,0,0.0,,0.0,0.0
408,Multiclass classification,ShrubsClassifier,music,1902.984375,0.038513249999596155,0,0.0,,0.0,0.0
420,Multiclass classification,ShrubsClassifier,music,1902.984375,0.03961291700034053,0,0.0,,0.0,0.0
432,Multiclass classification,ShrubsClassifier,music,1902.984375,0.04070833399964613,0,0.0,,0.0,0.0
444,Multiclass classification,ShrubsClassifier,music,1902.984375,0.04185437500018452,0,0.0,,0.0,0.0
456,Multiclass classification,ShrubsClassifier,music,1902.984375,0.042961834000379895,0,0.0,,0.0,0.0
468,Multiclass classification,ShrubsClassifier,music,1902.984375,0.04406362500048999,0,0.0,,0.0,0.0
480,Multiclass classification,ShrubsClassifier,music,1902.984375,0.045129000000088126,0,0.0,,0.0,0.0
492,Multiclass classification,ShrubsClassifier,music,1902.984375,0.04620712500036461,0,0.0,,0.0,0.0
504,Multiclass classification,ShrubsClassifier,music,1902.984375,0.047306709000622504,0,0.0,,0.0,0.0
516,Multiclass classification,ShrubsClassifier,music,1902.984375,0.048358416999690235,0,0.0,,0.0,0.0
528,Multiclass classification,ShrubsClassifier,music,1902.984375,0.049428833999627386,0,0.0,,0.0,0.0
540,Multiclass classification,ShrubsClassifier,music,1902.984375,0.05048362500019721,0,0.0,,0.0,0.0
552,Multiclass classification,ShrubsClassifier,music,1902.984375,0.05154441699960444,0,0.0,,0.0,0.0
564,Multiclass classification,ShrubsClassifier,music,1902.984375,0.05262933400081238,0,0.0,,0.0,0.0
576,Multiclass classification,ShrubsClassifier,music,1902.984375,0.05372154200085788,0,0.0,,0.0,0.0
588,Multiclass classification,ShrubsClassifier,music,1902.984375,0.054781333999926574,0,0.0,,0.0,0.0
47,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1466.515625,0.10238641599971743,0,0.0,,0.0,0.0
94,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1466.546875,0.15042945799905283,0,0.0,,0.0,0.0
141,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1466.59375,0.2236467080001603,41,0.21951219512195122,,0.21951219512195122,0.05142857142857143
188,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1466.640625,0.299239291000049,47,0.13636363636363635,,0.13636363636363635,0.03428571428571429
235,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1466.65625,0.37889083300069615,47,0.14814814814814814,,0.14814814814814814,0.03686635944700461
282,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1464.875,0.5125349579993781,47,0.12087912087912088,,0.12087912087912088,0.03081232492997199
329,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1464.90625,0.596230540999386,47,0.12663755458515283,,0.12663755458515283,0.03211517165005537
376,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1466.015625,0.6879358330006653,47,0.12681159420289856,,0.12681159420289856,0.03215434083601287
423,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1467.53125,0.819242249999661,47,0.13622291021671826,,0.13622291021671826,0.03425457376411055
470,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1469.046875,0.9114814580007078,47,0.13783783783783785,,0.13783783783783785,0.03461146929080421
517,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1470.59375,1.011239540999668,47,0.14388489208633093,,0.14388489208633093,0.03593890386343217
564,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1472.21875,1.1334406250007305,47,0.13577586206896552,,0.13577586206896552,0.03415559772296015
611,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1473.84375,1.254658957999709,47,0.136986301369863,,0.136986301369863,0.03442340791738382
658,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1475.5625,1.5038358330002666,47,0.14157706093189965,,0.14157706093189965,0.035433953801300745
705,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1477.15625,1.617381750000277,47,0.14380165289256197,,0.14380165289256197,0.035920726672171756
752,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1478.8125,1.741432499999064,47,0.14877300613496933,,0.14877300613496933,0.03700171657448026
799,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1480.4375,1.8758962909996626,47,0.14449213161659513,,0.14449213161659513,0.036071428571428574
846,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1487.8125,2.030450665999524,47,0.1380697050938338,,0.1380697050938338,0.034662628302204276
893,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1492.515625,2.2049973329994828,47,0.13619167717528374,,0.13619167717528374,0.03424766132868241
940,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1497.1875,2.3864015830004064,47,0.1357142857142857,,0.1357142857142857,0.034141958670260555
987,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1501.875,2.588803332999305,47,0.13641488162344984,,0.13641488162344984,0.03429705215419501
1034,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1497.8125,2.8032028329998866,47,0.13704496788008566,,0.13704496788008566,0.03443637341942427
1081,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1502.046875,2.8810925409998163,47,0.1345565749235474,,0.1345565749235474,0.033885252214093185
1128,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1506.546875,2.9584314999992785,47,0.13326848249027237,,0.13326848249027237,0.03359901900674433
1175,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1511.140625,3.0383866659994965,47,0.1283720930232558,,0.1283720930232558,0.03250500529972912
1222,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1515.84375,3.1274230830003944,47,0.1354723707664884,,0.1354723707664884,0.034088360618972864
1269,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1520.484375,3.2234890830004588,47,0.13515825491873396,,0.13515825491873396,0.03401873183335127
1316,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1525.15625,3.3283871250005177,47,0.13815789473684212,,0.13815789473684212,0.034682080924855495
1363,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1530.015625,3.4402625000002445,47,0.14014251781472684,,0.14014251781472684,0.03511904761904762
1410,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1534.765625,3.5360563750000438,47,0.13969465648854962,,0.13969465648854962,0.03502057219404841
1457,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1539.53125,3.655132833000607,47,0.1414885777450258,,0.1414885777450258,0.035414553167942446
1504,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1544.171875,3.7895393329999933,47,0.14245014245014245,,0.14245014245014245,0.035625222657641606
1551,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1548.78125,3.9634150410001894,47,0.14266023432115782,,0.14266023432115782,0.03567120454937101
1598,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1553.59375,4.138127958000041,47,0.14218958611481977,,0.14218958611481977,0.03556817233029975
1645,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1558.265625,4.356993707999209,47,0.14498381877022654,,0.14498381877022654,0.03617863199547767
1692,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1577.265625,4.652129665999382,47,0.14384422110552764,,0.14384422110552764,0.03593002275045108
1739,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1578.921875,4.819320541000707,47,0.14460036607687615,,0.14460036607687615,0.03609503502893695
1786,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1580.5625,4.989806457999293,47,0.14531435349940688,,0.14531435349940688,0.03625064733298809
1833,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1582.234375,5.190074500000264,47,0.14425851125216388,,0.14425851125216388,0.03602045962106476
1880,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1583.84375,5.379517082999882,47,0.1455056179775281,,0.1455056179775281,0.03629230014713095
1927,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1585.5,5.587607957999353,47,0.1444991789819376,,0.1444991789819376,0.03607296577167452
1974,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1587.15625,5.832786625000153,47,0.1424759871931697,,0.1424759871931697,0.03563088009608327
2021,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1590.46875,6.094341207999605,47,0.1441957313899011,,0.1441957313899011,0.036006759391654757
2068,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1592.953125,6.170795374999216,47,0.1448170731707317,,0.1448170731707317,0.03614228647517596
2115,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1594.421875,6.247929458000726,47,0.1444168734491315,,0.1444168734491315,0.03605501177053649
2162,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1595.890625,6.326266791000307,47,0.14597478176527642,,0.14597478176527642,0.03639441388066018
2209,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1597.359375,6.411693207999633,47,0.14556661925082978,,0.14556661925082978,0.03630558183538316
2256,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1598.859375,6.500100999999631,47,0.14332096474953618,,0.14332096474953618,0.03581570559258186
2303,Multiclass classification,StreamingGradientBoostedTrees,imagesegments,1600.40625,6.5986167499995645,47,0.14207898320472084,,0.14207898320472084,0.03554394730865319
408,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1549.703125,0.7135222090000752,308,0.974025974025974,,0.974025974025974,0.4934210526315789
816,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1583.5,1.9240100420011004,408,0.41899441340782123,,0.41899441340782123,0.1968503937007874
1224,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1592.234375,3.108009042000049,408,0.2669039145907473,,0.2669039145907473,0.10533707865168539
1632,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1633.15625,4.357939375000569,408,0.195822454308094,,0.195822454308094,0.06550218340611355
2040,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1666.390625,6.349508709001384,408,0.15463917525773196,,0.15463917525773196,0.04464285714285715
2448,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1680.40625,7.121490167000957,408,0.12776831345826234,,0.12776831345826234,0.032369443245576175
2856,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1696.984375,8.35067325000091,408,0.10885341074020319,,0.10885341074020319,0.024541884816753925
3264,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1710.140625,9.43287808400055,408,0.09481668773704172,,0.09481668773704173,0.019245573518090836
3672,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1723.796875,10.44771483400109,408,0.083986562150056,,0.083986562150056,0.015495867768595042
4080,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1741.796875,11.870939209000426,408,0.07537688442211055,,0.07537688442211055,0.012744265080713678
4488,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1754.796875,12.647525750000568,408,0.06836827711941659,,0.06836827711941659,0.010665529010238909
4896,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1768.796875,13.986853500000507,408,0.06255212677231026,,0.06255212677231026,0.009056877188745321
5304,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1781.828125,15.04146879200016,408,0.05764796310530361,,0.05764796310530361,0.007786544850498339
5712,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1795.65625,16.115699750000203,408,0.05345687811831789,,0.05345687811831789,0.006765899864682003
6120,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1811.109375,17.31215345900091,408,0.04983388704318937,,0.04983388704318937,0.005933544303797469
6528,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1824.296875,18.101994250000644,408,0.04667081518357187,,0.04667081518357187,0.0052458557739385875
6936,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1838.375,19.318136834001052,408,0.04388531304856641,,0.04388531304856641,0.004671150971599401
7344,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1851.296875,20.294351334001476,408,0.041413583655438985,,0.041413583655438985,0.004185968633141709
7752,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1865.1875,21.25726250000116,408,0.03920543648719289,,0.03920543648719289,0.0037726358148893356
8160,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1878.65625,22.438578209001207,408,0.03722084367245657,,0.03722084367245657,0.003417634996582365
8568,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1891.890625,23.253686375001053,408,0.03542749173358526,,0.03542749173358526,0.003110484406104844
8976,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1905.9375,24.524931500000093,408,0.0337990085624155,,0.0337990085624155,0.002842955157120655
9384,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1918.78125,25.421687542000655,408,0.03231365790607497,,0.03231365790607497,0.0026085141903171953
9792,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1932.625,26.539698334001514,408,0.03095336359884441,,0.03095336359884441,0.002401921537229784
10200,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1946.03125,27.68716379200123,408,0.0297029702970297,,0.0297029702970297,0.0022189349112426036
10608,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1959.484375,28.536241208999854,408,0.02854967643700038,,0.02854967643700038,0.002056090138991693
11016,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1974.40625,30.017226500000106,408,0.02748259435690729,,0.02748259435690729,0.0019105359690238435
11424,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1987.1875,30.72149541700128,408,0.026492405510420345,,0.026492405510420345,0.0017799083940479863
11832,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2016.15625,31.889585667000574,408,0.02557108762359359,,0.02557108762359359,0.0016622340425531915
12240,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2033.375,32.997224209000706,408,0.02471169686985173,,0.02471169686985173,0.0015558552017425579
12648,Multiclass classification,StreamingGradientBoostedTrees,keystroke,1992.078125,33.8704065840011,408,0.023908192540643927,,0.023908192540643927,0.001459371108343711
13056,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2013.328125,35.02859604200057,408,0.02315529484408768,,0.02315529484408768,0.0013715915948867066
13464,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2026.140625,35.91861645900099,408,0.022448368751870697,,0.0224483687518707,0.001291500206640033
13872,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2040.8125,37.07299883400083,408,0.02178332849259367,,0.02178332849259367,0.0012182246406237309
14280,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2053.84375,38.09760870900027,408,0.021156558533145273,,0.021156558533145273,0.001151012891344383
14688,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2067.296875,39.31455050000113,408,0.02056484782012613,,0.02056484782012613,0.0010892138780370913
15096,Multiclass classification,StreamingGradientBoostedTrees,keystroke,2080.96875,40.47943250000026,408,0.020005334755934915,,0.020005334755934915,0.0010322616163840562
